KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
eden_pda_iuq0C,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_akW0G,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_JqGmu,Survey Complete Intro,,Intro complète de l'enquête,,,,,,,,,,,,,,
eden_pda_CSW8W,Compile reports,,Compiler les rapports,,,,,,,,,,,,,,
eden_pda_qaGqm,Compiling Reports,,Compilation des rapports,,,,,,,,,,,,,,
eden_pda_mOase,Wait while you compile the survey reports,,Attendez pendant que vous compilez les rapports d'enquête,,,,,,,,,,,,,,
eden_pda_GuqSS,Warp to UCH Research Vessel,,Distorsion vers le vaisseau de recherche UCH,,,,,,,,,,,,,,
eden_pda_c4iqi,Warp to ship,,Distorsion vers le vaisseau,,,,,,,,,,,,,,
eden_pda_mwKGS,"Find a UCH Research Vessel.\n\n[c][00afff]UCH Research Vessels[-][/c] can be found in the [c][00ff00]Alpha[-][/c], [c][00ff00]Beta[-][/c], [c][00ff00]Delta[-][/c], and [c][00ff00]Epsilon[-][/c] starting systems, or randomly in some [c][00ff00]G-class[-][/c] star systems. They appear on the solar system map as a [c][00afff]blue triangle[-][/c].",,"Trouver un vaisseau de recherche UCH.\n\n[c][00afff]Les vaisseaux de recherche UCH[-][/c] se trouvent dans les systèmes de départ [c][00ff00]Alpha[-][/c], [c][00ff00]Beta[-][/c], [c][00ff00]Delta[-][/c] et [c][00ff00]Epsilon[-][/c], ou au hasard dans certains systèmes stellaires [c][00ff00]de classe G[-][/c]. Ils apparaissent sur la carte du système solaire sous la forme d'un [c][00afff]triangle bleu[-][/c].",,,,,,,,,,,,,,
eden_pda_a8em4,Your sensors detect a UCH research ship in this sector.,,Vos capteurs détectent un vaisseau de recherche UCH dans ce secteur.,,,,,,,,,,,,,,
eden_pda_88S4C,Approach UCH Research Vessel,,Approche du vaisseau de recherche UCH,,,,,,,,,,,,,,
eden_pda_iWGus,Vessel Approached,,Vaisseau approché,,,,,,,,,,,,,,
eden_pda_0uaei,"Find a UCH Research Vessel and approach it.\n[c][00afff]UCH Research Vessels[-][/c] can be found in the [c][00ff00]Alpha[-][/c], [c][00ff00]Beta[-][/c], [c][00ff00]Delta[-][/c], and [c][00ff00]Epsilon[-][/c] starting systems, or randomly in some [c][00ff00]G-class[-][/c] star systems. They appear on the solar system map as a [c][00afff]blue triangle[-][/c].\n\n[i]These objectives can be manually completed if needed.[/i]",,"Trouvez un vaisseau de recherche UCH et approchez-le.\n[c][00afff]Les vaisseaux de recherche de l'UCH[-][/c] se trouvent dans les systèmes de départ [c][00ff00]Alpha[-][/c], [c][00ff00]Beta[-][/c], [c][00ff00]Delta[-][/c] et [c][00ff00]Epsilon[-][/c], ou de manière aléatoire dans certains systèmes stellaires [c][00ff00]de classe G[-][/c]. Ils apparaissent sur la carte du système solaire sous la forme d'un [c][00afff]triangle bleu[-][/c].\n\n[i]Ces objectifs peuvent être complétés manuellement si nécessaire.[/i]",,,,,,,,,,,,,,
eden_pda_4eK4q,"[c][ffffff][i]Incoming message:[/i][-][/c] ""Please proceed to the main deck.""",,"[c][ffffff][i]Message entrant:[/i][-][/c] ""Veuillez vous rendre sur le pont principal.""",,,,,,,,,,,,,,
eden_pda_iS8Wm,Approach the UCH Research Vessel in this sector.,,Approchez le vaisseau de recherche UCH dans ce secteur.,,,,,,,,,,,,,,
eden_pda_CdCOW,Approach the captain,,Approchez le capitaine,,,,,,,,,,,,,,
eden_pda_O4SCi,Captain Approached,,Capitaine en approche,,,,,,,,,,,,,,
eden_pda_81uGi,"Approach the [c][00ff00]Captain[-][/c] located on the bridge in the aft section of the ship. To reach the bridge, take the aft door in the main deck until you reach the elevator in the engine room. Go up the elevator.\n\n[i]These objectives can be manually completed if needed.[/i]",," Approchez le [c][00ff00]Capitaine[-][/c] situé sur le pont dans la section arrière du navire. Pour atteindre le pont, prenez la porte arrière du pont principal jusqu'à l'ascenseur de la salle des machines. Montez dans l'ascenseur.\n\n[i]Ces objectifs peuvent être complétés manuellement si nécessaire.[/i]",,,,,,,,,,,,,,
eden_pda_Iuqa4,Now you should make your way to the bridge and speak with the captain on the bridge.,,"Maintenant, vous devez vous rendre sur le pont et parler avec le capitaine sur le pont.",,,,,,,,,,,,,,
eden_pda_G44W8,[c][ff00ff]Story[-][/c],,[c][ff00ff]Histoire[-][/c],,,,,,,,,,,,,,
eden_pda_io8CG,[c][00afff]UCH[-][/c],,[c][00afff]UCH[-][/c],,,,,,,,,,,,,,
eden_pda_OCe4K,Survey Galaxy - Cold Systems,,Enquête sur la galaxie - Systèmes froids,,,,,,,,,,,,,,
eden_pda_1i4CG,M Class System 1/3,,Système de classe M 1/3,,,,,,,,,,,,,,
eden_pda_SCmIu,Find a M class star system on the galaxy map and warp to it. M class stars appear on the map as a small red star.\nYou will also need an ample supply of Standard System Survey Probes built in the Deco tab of a constructor.\nNote: starter systems do not count.,,Trouvez un système stellaire de classe M sur la carte de la galaxie et rendez-vous-y en distorsion. Les étoiles de classe M apparaissent sur la carte sous la forme d'une petite étoile rouge.\nVous aurez également besoin d'un grand nombre de sondes d'exploration de système standard construites dans l'onglet Déco d'un constructeur.\nNote: les systèmes de démarrage ne comptent pas.,,,,,,,,,,,,,,
eden_pda_4Oe0O,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_4SWWW,Standard System Survey Probe on toolbar,,Sonde d'étude du système standard sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_eWOei,Place a Standard Systems Probe on your toolbar to launch the probe.\nStandard System Probes can be crafted in the Deco tab of a Large or better base or cv Constructor.,,Placez une sonde de détection Standard de Systems sur votre barre d'outils pour lancer la sonde.\nLes sondes de systèmes de base peuvent être fabriquées dans l'onglet Déco d'un petit constructeur de base ou supérieure ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_UGGGG,Place a Standard System Survey Probe on your toolbar to begin the survey.,,Placez une sonde d'enquête Standard System sur votre barre d'outils pour commencer l'enquête.,,,,,,,,,,,,,,
eden_pda_Cm4AC,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_C8SWq,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_4gGWe,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_WGCSm,[c][00ffff]UCH Research Vessel: [-][/c]M class Red Dwarf star systems give off very little energy and are good places to find cold planets such as snow and ice.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]Les systèmes d'étoiles naines rouges de classe M dégagent très peu d'énergie et sont de bons endroits pour trouver des planètes froides comme la neige et la glace.,,,,,,,,,,,,,,
eden_pda_CGqum,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_O2UiW,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
eden_pda_aqK0g,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_KiKSe,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_YSGua,"[c][00ffff][b]Location:[/b][-][/c] [c][ffffff]Andromeda Galaxy[-][/c]\n[c][00ffff][b]Difficulty:[/b][-][/c] [c][ffff00]Medium[-][/c]\n[c][00ffff][b]Repeatable:[/b][-][/c] [c][ffffff]No[-][/c]\n[c][00ffff][b]Objectives:[/b][-][/c] [c][ffffff]Visit the cold star systems of the Andromeda Galaxy[-][/c]\n[c][ffffff][i]You must warp to the star systems. Starting systems do not count towards credit.[/i][-][/c]\n\nContinue your survey of the galaxy by scanning cold systems.\nYou will also need to bring along a good supply of Standard System Survey Probes. You can build probes in the Deco tab of large or advanced constructors.\n\n[c][00ff00]You can search for stars of a specific star class on the galaxy map by selecting [-][/c][c][ffff00]Search System[-][/c][c][00ff00] at the bottom, then typing a [-][/c][c][ffff00]star class[-][/c][c][00ff00] in the [-][/c][c][ffff00]Type[-][/c][c][00ff00] box in the search window.[-][/c]\nFor example you can search for G, G2, G3, K, N, etc.\n[i][c][ffffff]For these missions only the exact star class listed will complete an objective (a G3 star does not count as a G) and searching the galaxy by star type only finds exact matches (searching for G stars will not show G3 stars)[-][/c][/i]\n\nAs before, we will keep in touch via long range communications.",,"[c][00ffff][b]Localisation:[/b][-][/c] [c][ffffff]Galaxie d'Andromède[-][/c]\n[c][00ffff][b]Difficulté:[/b][-][/c] [c][ffff00]Moyenne[-][/c]\n[c][00ffff][b]Répétable: Non[-][/c]\n[c][00ffff][b]Objectifs :[/b][-][/c] [c][ffffff]Visiter les systèmes stellaires froids de la galaxie d'Andromède[-][/c]\n[c][ffffff][i]Vous devez vous rendre en distorsion dans les systèmes stellaires. Les systèmes de départ ne comptent pas pour le crédit.[/i][-][/c]\n\nPoursuivez votre exploration de la galaxie en scannant les systèmes froids. Vous devrez également vous munir d'une bonne réserve de sondes d'exploration de systèmes standard.\nVous pouvez construire des sondes dans l'onglet Déco des grands constructeurs ou des constructeurs avancés. \n\n[c][00ff00]Vous pouvez rechercher des étoiles d'une classe particulière sur la carte de la galaxie en sélectionnant [-][/c][c][ffff00]Recherche système[-][/c][c][00ff00] en bas, puis en tapant une [-][/c][c][ffff00]classe d'étoile[-][/c][c][00ff00] dans la case [-][/c][c][ffff00]Type[-][/c][c][00ff00] de la fenêtre de recherche.[-][/c]\nPar exemple, vous pouvez rechercher G, G2, G3, K, N, etc.\n[i][c][ffffff]Pour ces missions, seule la classe d'étoiles exacte répertoriée permet de remplir un objectif (une étoile G3 ne compte pas comme une G) et la recherche de la galaxie par type d'étoile ne trouve que des correspondances exactes (la recherche d'étoiles G n'affichera pas les étoiles G3)[-][/c][/i]\n\nComme auparavant, nous resterons en contact par le biais de communications à longue portée.",,,,,,,,,,,,,,
eden_pda_8a0KS,"[c][00ffff][b]Location:[/b][-][/c] [c][ffffff]Andromeda Galaxy[-][/c]\n[c][00ffff][b]Difficulty:[/b][-][/c] [c][ffff00]Medium[-][/c]\n[c][00ffff][b]Repeatable:[/b][-][/c] [c][ffffff]No[-][/c]\n[c][00ffff][b]Objectives:[/b][-][/c] [c][ffffff]Visit the cold star systems of the Andromeda Galaxy[-][/c]\n[c][ffffff][i]You must warp to the star systems. Starting systems do not count towards credit.[/i][-][/c]\n\nContinue your survey of the galaxy by scanning cold systems.\nYou will also need to bring along a good supply of Standard System Survey Probes. You can build probes in the Deco tab of large or advanced constructors.\n\n[c][00ff00]You can search for stars of a specific star class on the galaxy map by selecting [-][/c][c][ffff00]Search System[-][/c][c][00ff00] at the bottom, then typing a [-][/c][c][ffff00]star class[-][/c][c][00ff00] in the [-][/c][c][ffff00]Type[-][/c][c][00ff00] box in the search window.[-][/c]\nFor example you can search for G, G2, G3, K, N, etc.\n[i][c][ffffff]For these missions only the exact star class listed will complete an objective (a G3 star does not count as a G) and searching the galaxy by star type only finds exact matches (searching for G stars will not show G3 stars)[-][/c][/i]\n\nAs before, we will keep in touch via long range communications.",,"[c][00ffff][b]Localisation:[/b][-][/c] [c][ffffff]Galaxie d'Andromède[-][/c]\n[c][00ffff][b]Difficulté:[/b][-][/c] [c][ffff00]Moyenne[-][/c]\n[c][00ffff][b]Répétable: Non[-][/c]\n[c][00ffff][b]Objectifs :[/b][-][/c] [c][ffffff]Visiter les systèmes stellaires froids de la galaxie d'Andromède[-][/c]\n[c][ffffff][i]Vous devez vous rendre en distorsion dans les systèmes stellaires. Les systèmes de départ ne comptent pas pour le crédit.[/i][-][/c]\n\nPoursuivez votre exploration de la galaxie en scannant les systèmes froids. Vous devrez également vous munir d'une bonne réserve de sondes d'exploration de systèmes standard.\nVous pouvez construire des sondes dans l'onglet Déco des grands constructeurs ou des constructeurs avancés. \n\n[c][00ff00]Vous pouvez rechercher des étoiles d'une classe particulière sur la carte de la galaxie en sélectionnant [-][/c][c][ffff00]Recherche système[-][/c][c][00ff00] en bas, puis en tapant une [-][/c][c][ffff00]classe d'étoile[-][/c][c][00ff00] dans la case [-][/c][c][ffff00]Type[-][/c][c][00ff00] de la fenêtre de recherche.[-][/c]\nPar exemple, vous pouvez rechercher G, G2, G3, K, N, etc.\n[i][c][ffffff]Pour ces missions, seule la classe d'étoiles exacte répertoriée permet de remplir un objectif (une étoile G3 ne compte pas comme une G) et la recherche de la galaxie par type d'étoile ne trouve que des correspondances exactes (la recherche d'étoiles G n'affichera pas les étoiles G3)[-][/c][/i]\n\nComme auparavant, nous resterons en contact par le biais de communications à longue portée.",,,,,,,,,,,,,,
eden_pda_mmKMe,"You have completed a survey of the cold star systems in the Andromeda galaxy.\nCold systems such as M, D, and A4V class have an abundance of icy and dead worlds and can be a good place to mine Erestrum and ice or hack into orbital data caches.",,"Vous avez terminé une étude des systèmes stellaires froids de la galaxie d'Andromède.\nLes systèmes froids tels que ceux de classe M, D et A4V ont une abondance de mondes glacés et morts et peuvent être un bon endroit pour extraire de l'Erestrum et de la glace ou pirater les caches de données orbitales.",,,,,,,,,,,,,,
eden_pda_sWOS8,Survey Galaxy - Exotic Systems,,Enquête sur la galaxie - Systèmes exotiques,,,,,,,,,,,,,,
eden_pda_Keu80,N Class System 1/3,,Système de classe N 1/3,,,,,,,,,,,,,,
eden_pda_iK04K,Find a N class star system on the galaxy map and warp to it. N class stars appear on the map as a very dim blue-white star.\nYou will also need an ample supply of Advanced System Survey Probes built in the Deco tab of a constructor.\nNote: starter systems and beacons do not count.,,Trouve un système stellaire de classe N sur la carte de la galaxie et dirige-toi vers lui. Les étoiles de classe N apparaissent sur la carte sous la forme d'une étoile bleu-blanc très pâle.\nVous aurez également besoin d'un grand nombre de sondes d'exploration de système avancées construites dans l'onglet Déco d'un constructeur.\nNote : les systèmes de démarrage et les balises ne comptent pas.,,,,,,,,,,,,,,
eden_pda_48uGO,Launch Probe,,Lancement de la sonde,,,,,,,,,,,,,,
eden_pda_C8m0O,High-Tech System Survey Probe on toolbar,,Sonde d'enquête sur les systèmes de haute technologie sur la barre d'outils,,,,,,,,,,,,,,
eden_pda_4k2eK,Place a High-Tech System Survey Probe on your toolbar to launch the probe.\nHigh-Tech System Survey Probes can be crafted in the Deco tab of a Advanced base or cv Constructor.,,Placez une sonde d'étude de système de haute technologie sur votre barre d'outils pour lancer la sonde.\nLes sondes d'étude de système de haute technologie peuvent être fabriquées dans l'onglet Déco d'une base avancée ou d'un constructeur cv.,,,,,,,,,,,,,,
eden_pda_IiSm0,Place a High-Tech System Survey Probe on your toolbar to begin the survey.,,Placez une sonde de sondage du système High-Tech sur votre barre d'outils pour commencer le sondage.,,,,,,,,,,,,,,
eden_pda_BW8aS,Survey in Progress,,Enquête en cours,,,,,,,,,,,,,,
eden_pda_CCq5C,Scanning...,,Scan en cours...,,,,,,,,,,,,,,
eden_pda_SuOOK,Wait for the survey to complete.,,Attendez que l'enquête se termine.,,,,,,,,,,,,,,
eden_pda_8003A,[c][00ffff]UCH Research Vessel: [-][/c]We never know what we might find around Neutron stars.,,[c][00ffff]Vaisseau de recherche UCH: [-][/c]On ne sait jamais ce qu'on peut trouver autour des étoiles à neutrons.,,,,,,,,,,,,,,
eden_pda_qC5aC,Complete Mission,,Mission complète,,,,,,,,,,,,,,
eden_pda_iDOWi,Open PDA,,Ouvrir PDA,,,,,,,,,,,,,,
eden_pda_Ku04G,Open your PDA to complete the mission. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez votre PDA pour terminer la mission. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_a0ISu,Open PDA to complete the mission. Make sure you have room in your inventory. [c][ffff00]({keybind(PDA)})[-][/c],,Ouvrez le PDA pour terminer la mission. Assurez-vous d'avoir de la place dans votre inventaire. [c][ffff00]({keybind(PDA)})[-][/c],,,,,,,,,,,,,,
eden_pda_0WCmq,"[c][00ffff][b]Location:[/b][-][/c] [c][ffffff]Andromeda Galaxy[-][/c]\n[c][00ffff][b]Difficulty:[/b][-][/c] [c][ff0000]Hard[-][/c]\n[c][00ffff][b]Repeatable:[/b][-][/c] [c][ffffff]No[-][/c]\n[c][00ffff][b]Objectives:[/b][-][/c] [c][ffffff]Visit the exotic star systems of the Andromeda Galaxy[-][/c]\n[c][ffffff][i]You must warp to the star systems. Starting systems do not count towards credit.[/i][-][/c]\n[c][ffffff][i]Exotic systems can be difficult to locate.[/i][-][/c]\n[c][ffffff][i][/i][-][/c]Continue your survey of the galaxy by scanning exotic systems.\nYou will also need to bring along a good supply of High-Tech System Survey Probes. You can build probes in the Deco tab of advanced constructors.\n\n[c][00ff00]You can search for stars of a specific star class on the galaxy map by selecting [-][/c][c][ffff00]Search System[-][/c][c][00ff00] at the bottom, then typing a [-][/c][c][ffff00]star class[-][/c][c][00ff00] in the [-][/c][c][ffff00]Type[-][/c][c][00ff00] box in the search window.[-][/c]\nFor example you can search for G, G2, G3, K, N, etc.\n[i][c][ffffff]For these missions only the exact star class listed will complete an objective (a G3 star does not count as a G) and searching the galaxy by star type only finds exact matches (searching for G stars will not show G3 stars)[-][/c][/i]",,"[c][00ffff][b]Localisation:[/b][-][/c] [c][ffffff]Galaxie d'Andromède[-][/c]\n[c][00ffff][b]Difficulté:[/b][-][/c] [c][ff0000]Difficile[-][/c]\n[c][00ffff][b]Répétable::[/b][-][/c] [c][ffffff]Non[-][/c]\n[c][00ffff][b]Objectifs :[/b][-][/c] [c][ffffff]Visiter les systèmes stellaires exotiques de la galaxie d'Andromède[-][/c]\n[c][ffffff][i]Vous devez vous rendre dans les systèmes stellaires par distorsion. Les systèmes de départ ne comptent pas pour le crédit.[/i][-][/c]\n[c][ffffff][i]Les systèmes exotiques peuvent être difficiles à localiser.[/i][-][/c]\n[c][ffffff][i][/i][-][/c]Poursuivez votre exploration de la galaxie en scannant les systèmes exotiques.\nVous devrez également vous munir d'une bonne réserve de sondes d'exploration de systèmes de haute technologie. Vous pouvez construire des sondes dans l'onglet Déco des constructeurs avancés. \n\n[c][00ff00]Vous pouvez rechercher des étoiles d'une classe particulière sur la carte de la galaxie en sélectionnant [-][/c][c][ffff00]Recherche système[-][/c][c][00ff00] en bas, puis en tapant une [-][/c][c][ffff00]classe d'étoile[-][/c][c][00ff00] dans la case [-][/c][c][ffff00]Type[-][/c][c][00ff00] de la fenêtre de recherche. [Par exemple, vous pouvez rechercher G, G2, G3, K, N, etc.\n[i][c][ffffff]Pour ces missions, seule la classe d'étoiles exacte répertoriée permet de remplir un objectif (une étoile G3 ne compte pas comme une G) et la recherche de la galaxie par type d'étoile ne trouve que des correspondances exactes (la recherche d'étoiles G n'affichera pas les étoiles G3)[-][/c]",,,,,,,,,,,,,,
